File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF646TMK	bigWig	bigWig		signal p-value	GRCh38	ENCSR000BLI	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										E2F6-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF579FHH/, /files/ENCFF395PSG/, /files/ENCFF392MQS/, /files/ENCFF939RUV/, /files/ENCFF709FBP/	582408783	ENCODE Processing Pipeline	d8b665589698a6ca62cdb78f5d3cfe5f		https://www.encodeproject.org/files/ENCFF646TMK/@@download/ENCFF646TMK.bigWig				released	s3://encode-public/2020/12/26/9ac229fb-23aa-42a6-bded-ec623cb26c41/ENCFF646TMK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/9ac229fb-23aa-42a6-bded-ec623cb26c41/ENCFF646TMK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance, control low read depth, low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	severe bottlenecking, insufficient read depth, poor library complexity	
ENCFF136LTS	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BLI	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										E2F6-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF831NDQ/	1184356	ENCODE Processing Pipeline	414e3f5c23ee2e5e5fd7b3342226262e		https://www.encodeproject.org/files/ENCFF136LTS/@@download/ENCFF136LTS.bigBed				released	s3://encode-public/2020/12/26/f8441a32-b794-4a75-978a-9cfdff0d7cc8/ENCFF136LTS.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/f8441a32-b794-4a75-978a-9cfdff0d7cc8/ENCFF136LTS.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance, control low read depth, low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	severe bottlenecking, insufficient read depth, poor library complexity	
ENCFF894FTD	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EHQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										POLR3G-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF307GHJ/	72412	ENCODE Processing Pipeline	4bcc20e861e1cc5ecb88f0397bb25550		https://www.encodeproject.org/files/ENCFF894FTD/@@download/ENCFF894FTD.bigBed				released	s3://encode-public/2021/01/01/53e4828d-15fd-4dd1-b524-376a79199b21/ENCFF894FTD.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/01/01/53e4828d-15fd-4dd1-b524-376a79199b21/ENCFF894FTD.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length, insufficient replicate concordance	extremely low read depth
ENCFF307GHJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EHQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										POLR3G-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF618ILX/, /files/ENCFF877UOX/, /files/ENCFF039CRW/, /files/ENCFF146ENO/, /files/ENCFF356LFX/	4449	ENCODE Processing Pipeline	4197dc2aeceb62219c7d3baa9dea6531		https://www.encodeproject.org/files/ENCFF307GHJ/@@download/ENCFF307GHJ.bed.gz				released	s3://encode-public/2021/01/01/4e361732-ba4e-4166-8b09-07d5afaa5f20/ENCFF307GHJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/01/4e361732-ba4e-4166-8b09-07d5afaa5f20/ENCFF307GHJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length, insufficient replicate concordance	extremely low read depth
ENCFF955QWG	bigWig	bigWig		signal p-value	GRCh38	ENCSR000EHQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										POLR3G-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF146ENO/, /files/ENCFF618ILX/, /files/ENCFF877UOX/, /files/ENCFF039CRW/	376456582	ENCODE Processing Pipeline	378d78a09b71a5cf5ce39fea66933f32		https://www.encodeproject.org/files/ENCFF955QWG/@@download/ENCFF955QWG.bigWig				released	s3://encode-public/2021/01/01/b14b0ef7-5960-4258-a84b-ab80230653dc/ENCFF955QWG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/01/01/b14b0ef7-5960-4258-a84b-ab80230653dc/ENCFF955QWG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length, insufficient replicate concordance	extremely low read depth
ENCFF385PDC	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR633EIC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-73'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5089/'], '@type': ['Target', 'Item'], 'name': 'PBX2-human', 'label': 'PBX2', '@id': '/targets/PBX2-human/', 'title': 'PBX2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '1b3477a8-2eb2-4b98-8eff-5c4f97914f2b', 'status': 'released'}				PBX2-human	DNA						2016-06-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF841RMH/	183858	ENCODE Processing Pipeline	61f72648bd385f7242de4a81a1511103		https://www.encodeproject.org/files/ENCFF385PDC/@@download/ENCFF385PDC.bigBed				released	s3://encode-public/2021/02/04/51f04ae6-7b22-41cd-b326-593b3c0e9331/ENCFF385PDC.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/51f04ae6-7b22-41cd-b326-593b3c0e9331/ENCFF385PDC.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth		
ENCFF134CAX	bigWig	bigWig		signal p-value	GRCh38	ENCSR633EIC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-73'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5089/'], '@type': ['Target', 'Item'], 'name': 'PBX2-human', 'label': 'PBX2', '@id': '/targets/PBX2-human/', 'title': 'PBX2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '1b3477a8-2eb2-4b98-8eff-5c4f97914f2b', 'status': 'released'}				PBX2-human	DNA						2016-06-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF318XIW/, /files/ENCFF146SSP/, /files/ENCFF750GXT/	983781172	ENCODE Processing Pipeline	f1b676517a959d687c3596b4b5506193		https://www.encodeproject.org/files/ENCFF134CAX/@@download/ENCFF134CAX.bigWig				released	s3://encode-public/2021/02/04/2c7c965f-e816-4ccd-a4ca-cbf87131aefa/ENCFF134CAX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/2c7c965f-e816-4ccd-a4ca-cbf87131aefa/ENCFF134CAX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth		
ENCFF841RMH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR633EIC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-73'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5089/'], '@type': ['Target', 'Item'], 'name': 'PBX2-human', 'label': 'PBX2', '@id': '/targets/PBX2-human/', 'title': 'PBX2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '1b3477a8-2eb2-4b98-8eff-5c4f97914f2b', 'status': 'released'}				PBX2-human	DNA						2016-06-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF318XIW/, /files/ENCFF356LFX/, /files/ENCFF146SSP/, /files/ENCFF750GXT/	71070	ENCODE Processing Pipeline	97961f64afac30693215ff0e92673111		https://www.encodeproject.org/files/ENCFF841RMH/@@download/ENCFF841RMH.bed.gz				released	s3://encode-public/2021/02/04/23783e30-37de-41e7-8c2f-138081d7ce70/ENCFF841RMH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/23783e30-37de-41e7-8c2f-138081d7ce70/ENCFF841RMH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth		
ENCFF461QQT	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR390VGH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MNT-human	DNA						2017-01-27	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF397CEM/, /files/ENCFF735JLB/, /files/ENCFF356LFX/, /files/ENCFF620SBW/, /files/ENCFF554APQ/	768316	ENCODE Processing Pipeline	16cf9a8b1ec75715969b902d4eb99caa		https://www.encodeproject.org/files/ENCFF461QQT/@@download/ENCFF461QQT.bed.gz				released	s3://encode-public/2020/12/30/3632a0e9-ec3a-4c15-9d6d-50bfa0f61893/ENCFF461QQT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/30/3632a0e9-ec3a-4c15-9d6d-50bfa0f61893/ENCFF461QQT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF274ZIX	bigWig	bigWig		signal p-value	GRCh38	ENCSR390VGH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MNT-human	DNA						2017-01-27	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF620SBW/, /files/ENCFF735JLB/, /files/ENCFF397CEM/, /files/ENCFF554APQ/	2083008305	ENCODE Processing Pipeline	fddc98e52c0d2677dcd5200889406fd3		https://www.encodeproject.org/files/ENCFF274ZIX/@@download/ENCFF274ZIX.bigWig				released	s3://encode-public/2020/12/30/93f23b0b-e762-4ec3-9c02-3ee6740d7598/ENCFF274ZIX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/30/93f23b0b-e762-4ec3-9c02-3ee6740d7598/ENCFF274ZIX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF820IGH	bigBed narrowPeak	bigBed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR390VGH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MNT-human	DNA						2017-01-27	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF461QQT/	1583641	ENCODE Processing Pipeline	49b9f702522b6a40e6279795a198b37b		https://www.encodeproject.org/files/ENCFF820IGH/@@download/ENCFF820IGH.bigBed				released	s3://encode-public/2020/12/30/3f14b6c2-3edb-4f74-8fe7-46ccd09a50a5/ENCFF820IGH.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/12/30/3f14b6c2-3edb-4f74-8fe7-46ccd09a50a5/ENCFF820IGH.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF762CYI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR494TDU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NRF1-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF936FZX/, /files/ENCFF202QRB/, /files/ENCFF356LFX/, /files/ENCFF844ZNZ/, /files/ENCFF822ODT/	584046	ENCODE Processing Pipeline	b9052da9ef7a6249fa029381b1a9bbc9		https://www.encodeproject.org/files/ENCFF762CYI/@@download/ENCFF762CYI.bed.gz				released	s3://encode-public/2020/12/04/9596a76f-6db9-4902-9f4a-92915ad08a15/ENCFF762CYI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/9596a76f-6db9-4902-9f4a-92915ad08a15/ENCFF762CYI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF021HPB	bigWig	bigWig		signal p-value	GRCh38	ENCSR494TDU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NRF1-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF936FZX/, /files/ENCFF202QRB/, /files/ENCFF822ODT/, /files/ENCFF844ZNZ/	1800142394	ENCODE Processing Pipeline	10ddf9f1e19030555ca4b78d317f8aef		https://www.encodeproject.org/files/ENCFF021HPB/@@download/ENCFF021HPB.bigWig				released	s3://encode-public/2020/12/04/acd2d449-a24d-4c0e-b0bd-9e35e3635b86/ENCFF021HPB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/acd2d449-a24d-4c0e-b0bd-9e35e3635b86/ENCFF021HPB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF791UHF	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR494TDU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NRF1-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF762CYI/	1359642	ENCODE Processing Pipeline	63a18f2edc58f252190d2b8230dfb8a4		https://www.encodeproject.org/files/ENCFF791UHF/@@download/ENCFF791UHF.bigBed				released	s3://encode-public/2020/12/04/39b0abaa-0a8e-41af-a71d-c18bc2fd9632/ENCFF791UHF.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/39b0abaa-0a8e-41af-a71d-c18bc2fd9632/ENCFF791UHF.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF475BKW	bigWig	bigWig		signal p-value	GRCh38	ENCSR991ELG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SP1-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF600FDY/, /files/ENCFF037WIZ/, /files/ENCFF970CZZ/, /files/ENCFF948YCQ/, /files/ENCFF822ODT/, /files/ENCFF936FZX/	2211276811	ENCODE Processing Pipeline	0cae4539e89563a436cebd02007b7bdc		https://www.encodeproject.org/files/ENCFF475BKW/@@download/ENCFF475BKW.bigWig				released	s3://encode-public/2020/12/06/e1cbfb22-aa83-4c6c-9fe0-419dfcd9980f/ENCFF475BKW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/06/e1cbfb22-aa83-4c6c-9fe0-419dfcd9980f/ENCFF475BKW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, mild to moderate bottlenecking		
ENCFF907BMO	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR991ELG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SP1-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF553GPK/	537748	ENCODE Processing Pipeline	630c7e216a802926e27a6da9d4222363		https://www.encodeproject.org/files/ENCFF907BMO/@@download/ENCFF907BMO.bigBed				released	s3://encode-public/2020/12/06/c19d113c-c987-475d-8029-f760258dadb4/ENCFF907BMO.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/12/06/c19d113c-c987-475d-8029-f760258dadb4/ENCFF907BMO.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, mild to moderate bottlenecking		
ENCFF553GPK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR991ELG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SP1-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF600FDY/, /files/ENCFF356LFX/, /files/ENCFF037WIZ/, /files/ENCFF970CZZ/, /files/ENCFF948YCQ/, /files/ENCFF822ODT/, /files/ENCFF936FZX/	224618	ENCODE Processing Pipeline	fc59a583a0ed49bf82c5bd5c159b7025		https://www.encodeproject.org/files/ENCFF553GPK/@@download/ENCFF553GPK.bed.gz				released	s3://encode-public/2020/12/06/6ceae8f7-4a8a-4a03-a030-3b735ee5edbe/ENCFF553GPK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/06/6ceae8f7-4a8a-4a03-a030-3b735ee5edbe/ENCFF553GPK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, mild to moderate bottlenecking		
ENCFF951BFN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR972ZBV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF7-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF970CZZ/, /files/ENCFF037WIZ/, /files/ENCFF936FZX/, /files/ENCFF258PGD/, /files/ENCFF356LFX/, /files/ENCFF707VGY/, /files/ENCFF822ODT/	749107	ENCODE Processing Pipeline	1a9e735b389c57febf8adfaa5785842e		https://www.encodeproject.org/files/ENCFF951BFN/@@download/ENCFF951BFN.bed.gz				released	s3://encode-public/2021/03/19/c72b4f78-9443-442b-97bd-de117ca19280/ENCFF951BFN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/19/c72b4f78-9443-442b-97bd-de117ca19280/ENCFF951BFN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF560VXL	bigWig	bigWig		signal p-value	GRCh38	ENCSR972ZBV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF7-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF970CZZ/, /files/ENCFF037WIZ/, /files/ENCFF936FZX/, /files/ENCFF258PGD/, /files/ENCFF707VGY/, /files/ENCFF822ODT/	2312696322	ENCODE Processing Pipeline	c21910f7fb7a9a269d301b289af2993a		https://www.encodeproject.org/files/ENCFF560VXL/@@download/ENCFF560VXL.bigWig				released	s3://encode-public/2021/03/19/2707cfdc-c1ee-49be-a5e2-10e9c8e7510a/ENCFF560VXL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/19/2707cfdc-c1ee-49be-a5e2-10e9c8e7510a/ENCFF560VXL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF308SKS	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR972ZBV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ATF7-human	DNA						2014-07-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF951BFN/	1345764	ENCODE Processing Pipeline	20413c0f9a834f441384f17f0098cdbf		https://www.encodeproject.org/files/ENCFF308SKS/@@download/ENCFF308SKS.bigBed				released	s3://encode-public/2021/03/19/d3dcecc2-29bb-4b39-921a-88711b983b2e/ENCFF308SKS.bigBed	https://datasetencode.blob.core.windows.net/dataset/2021/03/19/d3dcecc2-29bb-4b39-921a-88711b983b2e/ENCFF308SKS.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF377CPT	bigWig	bigWig		signal p-value	GRCh38	ENCSR000BKV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										RAD21-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF985ZJW/, /files/ENCFF939RUV/, /files/ENCFF395PSG/, /files/ENCFF150ILI/, /files/ENCFF579FHH/	566929844	ENCODE Processing Pipeline	ee81e2af2c1e4ac0ebe84e13b3334ab1		https://www.encodeproject.org/files/ENCFF377CPT/@@download/ENCFF377CPT.bigWig				released	s3://encode-public/2020/12/10/35069871-a3ef-4af0-a19b-bc249f2a846c/ENCFF377CPT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/35069871-a3ef-4af0-a19b-bc249f2a846c/ENCFF377CPT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth	
ENCFF930WPG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BKV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										RAD21-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF985ZJW/, /files/ENCFF939RUV/, /files/ENCFF356LFX/, /files/ENCFF395PSG/, /files/ENCFF150ILI/, /files/ENCFF579FHH/	714504	ENCODE Processing Pipeline	b21e4e3e0b4afb82902692db97d35bfc		https://www.encodeproject.org/files/ENCFF930WPG/@@download/ENCFF930WPG.bed.gz				released	s3://encode-public/2020/12/10/d69f5288-971f-41d9-a448-d24a21fda48d/ENCFF930WPG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/d69f5288-971f-41d9-a448-d24a21fda48d/ENCFF930WPG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth	
ENCFF169SQI	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BKV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										RAD21-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF930WPG/	1339143	ENCODE Processing Pipeline	a1943de8fcff8e69532d415c1a41dbb2		https://www.encodeproject.org/files/ENCFF169SQI/@@download/ENCFF169SQI.bigBed				released	s3://encode-public/2020/12/10/cc651d78-fc55-478e-8d29-f338e9e54bf2/ENCFF169SQI.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/cc651d78-fc55-478e-8d29-f338e9e54bf2/ENCFF169SQI.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth	
ENCFF327CAC	bigWig	bigWig		signal p-value	GRCh38	ENCSR000FCE	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ETV6-human	DNA						2014-07-07	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF349ONJ/, /files/ENCFF779PUP/, /files/ENCFF657ATV/, /files/ENCFF318XIW/	1278821385	ENCODE Processing Pipeline	25f18adcb132dd3e9fe3ed0c750947ea		https://www.encodeproject.org/files/ENCFF327CAC/@@download/ENCFF327CAC.bigWig				released	s3://encode-public/2021/02/04/ebe8f265-a110-4cc0-82b7-ba1cd9d0878b/ENCFF327CAC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/ebe8f265-a110-4cc0-82b7-ba1cd9d0878b/ENCFF327CAC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, antibody characterized with exemption		
