File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF064AVI	bigWig	bigWig		signal p-value	GRCh38	ENCSR002ZGC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1542'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7988/'], '@type': ['Target', 'Item'], 'name': 'ZNF212-human', 'label': 'ZNF212', '@id': '/targets/ZNF212-human/', 'title': 'ZNF212 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6977b998-088b-4770-8c54-76abb9c700cf', 'status': 'released'}				ZNF212-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF903OPJ/, /files/ENCFF920KSZ/	1796841780	ENCODE Processing Pipeline	d94a2434c1fc758d76ff0bba1fea6493		https://www.encodeproject.org/files/ENCFF064AVI/@@download/ENCFF064AVI.bigWig				released	s3://encode-public/2020/07/07/429bca9d-e457-4d66-a590-f60a58846bed/ENCFF064AVI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/07/429bca9d-e457-4d66-a590-f60a58846bed/ENCFF064AVI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF435MHH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR002ZGC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1542'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7988/'], '@type': ['Target', 'Item'], 'name': 'ZNF212-human', 'label': 'ZNF212', '@id': '/targets/ZNF212-human/', 'title': 'ZNF212 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6977b998-088b-4770-8c54-76abb9c700cf', 'status': 'released'}				ZNF212-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF903OPJ/, /files/ENCFF920KSZ/, /files/ENCFF356LFX/	47936	ENCODE Processing Pipeline	065cb67bf1f365bcaf24edf734a9a5a4		https://www.encodeproject.org/files/ENCFF435MHH/@@download/ENCFF435MHH.bed.gz				released	s3://encode-public/2020/07/07/ccd0549c-2e99-4859-a817-1f18c8765c52/ENCFF435MHH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/07/ccd0549c-2e99-4859-a817-1f18c8765c52/ENCFF435MHH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF640NBC	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR002ZGC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1542'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7988/'], '@type': ['Target', 'Item'], 'name': 'ZNF212-human', 'label': 'ZNF212', '@id': '/targets/ZNF212-human/', 'title': 'ZNF212 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6977b998-088b-4770-8c54-76abb9c700cf', 'status': 'released'}				ZNF212-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF435MHH/	151404	ENCODE Processing Pipeline	a3c12697c90893499db06b7731b30ba3		https://www.encodeproject.org/files/ENCFF640NBC/@@download/ENCFF640NBC.bigBed				released	s3://encode-public/2020/07/07/4d912c06-450d-45b0-a997-dcb8a81bce42/ENCFF640NBC.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/07/4d912c06-450d-45b0-a997-dcb8a81bce42/ENCFF640NBC.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF325ACI	bigWig	bigWig		signal p-value	GRCh38	ENCSR617POJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/162239/'], '@type': ['Target', 'Item'], 'name': 'ZFP1-human', 'label': 'ZFP1', '@id': '/targets/ZFP1-human/', 'title': 'ZFP1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '5d03a9a5-0ee2-4c22-b409-37d6af823854', 'status': 'released'}				ZFP1-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF127ODS/, /files/ENCFF463LXE/, /files/ENCFF174OKT/	1699517151	ENCODE Processing Pipeline	33fd8d383919fba639c83b400770b000		https://www.encodeproject.org/files/ENCFF325ACI/@@download/ENCFF325ACI.bigWig				released	s3://encode-public/2020/07/01/004682cb-5f6e-4c08-9858-d6ee38a0fc13/ENCFF325ACI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/004682cb-5f6e-4c08-9858-d6ee38a0fc13/ENCFF325ACI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mixed read lengths, mild to moderate bottlenecking		
ENCFF777OLK	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR617POJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/162239/'], '@type': ['Target', 'Item'], 'name': 'ZFP1-human', 'label': 'ZFP1', '@id': '/targets/ZFP1-human/', 'title': 'ZFP1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '5d03a9a5-0ee2-4c22-b409-37d6af823854', 'status': 'released'}				ZFP1-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF795AWO/	161265	ENCODE Processing Pipeline	1dd6dcf41eac4dba5d5d05bf3536b033		https://www.encodeproject.org/files/ENCFF777OLK/@@download/ENCFF777OLK.bigBed				released	s3://encode-public/2020/07/01/a127beca-c9d0-4a01-abaa-eb955a695b4f/ENCFF777OLK.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/a127beca-c9d0-4a01-abaa-eb955a695b4f/ENCFF777OLK.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mixed read lengths, mild to moderate bottlenecking		
ENCFF795AWO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR617POJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/162239/'], '@type': ['Target', 'Item'], 'name': 'ZFP1-human', 'label': 'ZFP1', '@id': '/targets/ZFP1-human/', 'title': 'ZFP1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '5d03a9a5-0ee2-4c22-b409-37d6af823854', 'status': 'released'}				ZFP1-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF127ODS/, /files/ENCFF463LXE/, /files/ENCFF174OKT/, /files/ENCFF356LFX/	66442	ENCODE Processing Pipeline	16303e76c144e51a71cfe91bab023ba0		https://www.encodeproject.org/files/ENCFF795AWO/@@download/ENCFF795AWO.bed.gz				released	s3://encode-public/2020/07/01/edd93f53-67eb-4712-a113-984740ffaf15/ENCFF795AWO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/edd93f53-67eb-4712-a113-984740ffaf15/ENCFF795AWO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mixed read lengths, mild to moderate bottlenecking		
ENCFF547AGX	bigWig	bigWig		signal p-value	GRCh38	ENCSR536CBU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-704'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/221504/'], '@type': ['Target', 'Item'], 'name': 'ZBTB9-human', 'label': 'ZBTB9', '@id': '/targets/ZBTB9-human/', 'title': 'ZBTB9 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e6d0b2fa-e0cd-4487-b7a7-e2f1a551bb3e', 'status': 'released'}				ZBTB9-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF216FAB/, /files/ENCFF380GKY/	1639742365	ENCODE Processing Pipeline	c13833244163ed3ab3f74b13924002eb		https://www.encodeproject.org/files/ENCFF547AGX/@@download/ENCFF547AGX.bigWig				released	s3://encode-public/2020/07/01/7e7b7abf-cb3d-496b-86fa-f61739bfa68e/ENCFF547AGX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/7e7b7abf-cb3d-496b-86fa-f61739bfa68e/ENCFF547AGX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF588CXX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR536CBU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-704'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/221504/'], '@type': ['Target', 'Item'], 'name': 'ZBTB9-human', 'label': 'ZBTB9', '@id': '/targets/ZBTB9-human/', 'title': 'ZBTB9 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e6d0b2fa-e0cd-4487-b7a7-e2f1a551bb3e', 'status': 'released'}				ZBTB9-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF356LFX/, /files/ENCFF216FAB/, /files/ENCFF380GKY/	275972	ENCODE Processing Pipeline	c4faaf3e805d2fcfd7c9037fdb768174		https://www.encodeproject.org/files/ENCFF588CXX/@@download/ENCFF588CXX.bed.gz				released	s3://encode-public/2020/07/01/352f8d6c-d5f3-4134-a706-ad7861e38dd3/ENCFF588CXX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/352f8d6c-d5f3-4134-a706-ad7861e38dd3/ENCFF588CXX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF233EFX	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR536CBU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-704'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/221504/'], '@type': ['Target', 'Item'], 'name': 'ZBTB9-human', 'label': 'ZBTB9', '@id': '/targets/ZBTB9-human/', 'title': 'ZBTB9 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e6d0b2fa-e0cd-4487-b7a7-e2f1a551bb3e', 'status': 'released'}				ZBTB9-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF588CXX/	579122	ENCODE Processing Pipeline	7c41f307aeb650e00976a1cfd98e4ee0		https://www.encodeproject.org/files/ENCFF233EFX/@@download/ENCFF233EFX.bigBed				released	s3://encode-public/2020/07/01/2e54a92b-3263-4b02-b125-6fafa96af89a/ENCFF233EFX.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/2e54a92b-3263-4b02-b125-6fafa96af89a/ENCFF233EFX.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF612SLN	bigWig	bigWig		signal p-value	GRCh38	ENCSR628DJK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:ZFX'], 'aliases': ['michael-snyder:TS-1635'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7543/'], '@type': ['Target', 'Item'], 'label': 'ZFX', 'title': 'ZFX (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'bf63fa84-009b-4b8e-9885-31d3dce9408a', 'schema_version': '14', 'name': 'ZFX-human', '@id': '/targets/ZFX-human/', 'status': 'released'}				ZFX-human	DNA				formaldehyde		2022-08-15	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF905PBB/, /files/ENCFF089RYQ/, /files/ENCFF575VTN/	791295108	ENCODE Processing Pipeline	463bcf0afdde94abd96524e4e8cd23da		https://www.encodeproject.org/files/ENCFF612SLN/@@download/ENCFF612SLN.bigWig				released	s3://encode-public/2022/07/23/7e4eb0c0-d3ef-4889-8b0d-cff0e8b7ca71/ENCFF612SLN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/07/23/7e4eb0c0-d3ef-4889-8b0d-cff0e8b7ca71/ENCFF612SLN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	missing genetic modification reagents, mild to moderate bottlenecking, moderate library complexity		
ENCFF536AJO	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR628DJK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:ZFX'], 'aliases': ['michael-snyder:TS-1635'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7543/'], '@type': ['Target', 'Item'], 'label': 'ZFX', 'title': 'ZFX (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'bf63fa84-009b-4b8e-9885-31d3dce9408a', 'schema_version': '14', 'name': 'ZFX-human', '@id': '/targets/ZFX-human/', 'status': 'released'}				ZFX-human	DNA				formaldehyde		2022-08-15	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF840NZE/	1622828	ENCODE Processing Pipeline	ad94e51f8855fe65edcba83d1cf1a647		https://www.encodeproject.org/files/ENCFF536AJO/@@download/ENCFF536AJO.bigBed				released	s3://encode-public/2022/07/23/ed86e2f2-18de-4ad2-a00c-a3f3a47135a0/ENCFF536AJO.bigBed	https://datasetencode.blob.core.windows.net/dataset/2022/07/23/ed86e2f2-18de-4ad2-a00c-a3f3a47135a0/ENCFF536AJO.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	missing genetic modification reagents, mild to moderate bottlenecking, moderate library complexity		
ENCFF840NZE	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR628DJK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:ZFX'], 'aliases': ['michael-snyder:TS-1635'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7543/'], '@type': ['Target', 'Item'], 'label': 'ZFX', 'title': 'ZFX (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'bf63fa84-009b-4b8e-9885-31d3dce9408a', 'schema_version': '14', 'name': 'ZFX-human', '@id': '/targets/ZFX-human/', 'status': 'released'}				ZFX-human	DNA				formaldehyde		2022-08-15	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF905PBB/, /files/ENCFF089RYQ/, /files/ENCFF356LFX/, /files/ENCFF575VTN/	675041	ENCODE Processing Pipeline	6501d53b9952201df15a16610da5e3db		https://www.encodeproject.org/files/ENCFF840NZE/@@download/ENCFF840NZE.bed.gz				released	s3://encode-public/2022/07/23/94024008-a964-4ee4-ab26-686a866e252f/ENCFF840NZE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/07/23/94024008-a964-4ee4-ab26-686a866e252f/ENCFF840NZE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	missing genetic modification reagents, mild to moderate bottlenecking, moderate library complexity		
ENCFF342RGK	bigWig	bigWig		signal p-value	GRCh38	ENCSR013UDY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/114034/'], '@type': ['Target', 'Item'], 'name': 'TOE1-human', 'label': 'TOE1', '@id': '/targets/TOE1-human/', 'title': 'TOE1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '5f4653da-496d-4e53-8bec-c4311659b11a', 'status': 'released'}				TOE1-human	DNA				formaldehyde		2022-08-15	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF420EPJ/, /files/ENCFF986BIP/, /files/ENCFF664VBD/	777229836	ENCODE Processing Pipeline	5a82c9f1f5f4c5ec644f0d3711831e45		https://www.encodeproject.org/files/ENCFF342RGK/@@download/ENCFF342RGK.bigWig				released	s3://encode-public/2022/07/23/f47e520a-74a9-4fa6-ba85-4d58019e7f6e/ENCFF342RGK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/07/23/f47e520a-74a9-4fa6-ba85-4d58019e7f6e/ENCFF342RGK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	borderline replicate concordance, low read depth, missing genetic modification reagents, mild to moderate bottlenecking		
ENCFF962NQH	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR013UDY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/114034/'], '@type': ['Target', 'Item'], 'name': 'TOE1-human', 'label': 'TOE1', '@id': '/targets/TOE1-human/', 'title': 'TOE1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '5f4653da-496d-4e53-8bec-c4311659b11a', 'status': 'released'}				TOE1-human	DNA				formaldehyde		2022-08-15	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF917HUH/	193023	ENCODE Processing Pipeline	0c6b97339b3c8c6dc46b48a9de9d8540		https://www.encodeproject.org/files/ENCFF962NQH/@@download/ENCFF962NQH.bigBed				released	s3://encode-public/2022/07/23/8c636c18-780c-4a8e-8065-6968b1910897/ENCFF962NQH.bigBed	https://datasetencode.blob.core.windows.net/dataset/2022/07/23/8c636c18-780c-4a8e-8065-6968b1910897/ENCFF962NQH.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	borderline replicate concordance, low read depth, missing genetic modification reagents, mild to moderate bottlenecking		
ENCFF917HUH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR013UDY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/114034/'], '@type': ['Target', 'Item'], 'name': 'TOE1-human', 'label': 'TOE1', '@id': '/targets/TOE1-human/', 'title': 'TOE1 (Homo sapiens)', 'investigated_as': ['RNA binding protein'], 'uuid': '5f4653da-496d-4e53-8bec-c4311659b11a', 'status': 'released'}				TOE1-human	DNA				formaldehyde		2022-08-15	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF420EPJ/, /files/ENCFF986BIP/, /files/ENCFF356LFX/, /files/ENCFF664VBD/	78635	ENCODE Processing Pipeline	028d5e474d612dda1bb14321bd71113d		https://www.encodeproject.org/files/ENCFF917HUH/@@download/ENCFF917HUH.bed.gz				released	s3://encode-public/2022/07/23/182dc1c5-133a-4501-ac20-b28792347329/ENCFF917HUH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/07/23/182dc1c5-133a-4501-ac20-b28792347329/ENCFF917HUH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	borderline replicate concordance, low read depth, missing genetic modification reagents, mild to moderate bottlenecking		
ENCFF376XVE	bigWig	bigWig		signal p-value	GRCh38	ENCSR924JOW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/11143/'], '@type': ['Target', 'Item'], 'name': 'KAT7-human', 'label': 'KAT7', '@id': '/targets/KAT7-human/', 'title': 'KAT7 (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '9c9bbf10-43cd-435a-ba0f-6744b43b020d', 'status': 'released'}				KAT7-human	DNA				formaldehyde		2022-08-23	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF465VOL/, /files/ENCFF597USB/, /files/ENCFF028PJB/	645701387	ENCODE Processing Pipeline	a071ef7874a9ee3b5581874575578ce3		https://www.encodeproject.org/files/ENCFF376XVE/@@download/ENCFF376XVE.bigWig				released	s3://encode-public/2022/08/19/8d4291bd-6195-43f5-87c4-78ad638454c7/ENCFF376XVE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/08/19/8d4291bd-6195-43f5-87c4-78ad638454c7/ENCFF376XVE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	borderline replicate concordance, mild to moderate bottlenecking, missing genetic modification reagents		
